senior_citizen,tenure,monthly_charges,total_charges,gender_male,gender_unknown,partner_unknown,partner_yes,dependents_unknown,dependents_yes,contract_month-to-month,contract_one year,contract_two year,contract_unknown,paperless_billing_unknown,paperless_billing_yes,payment_method_credit card (automatic),payment_method_electronic check,payment_method_mailed check,payment_method_unknown,phone_service_unknown,phone_service_yes,multiple_lines_unknown,multiple_lines_yes,internet_service_fiber optic,internet_service_no,internet_service_none,internet_service_unknown,online_security_unknown,online_security_yes,online_backup_unknown,online_backup_yes,device_protection_unknown,device_protection_yes,tech_support_unknown,tech_support_yes,streaming_tv_unknown,streaming_tv_yes,streaming_movies_unknown,streaming_movies_yes,churn_unknown,churn_yes
1,-0.6021797379472749,2.0532427165535814,-0.3352985420966026,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True
1,-0.8894792312427304,-0.020343505499911804,0.5463468849299306,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False
0,-0.2669969957692434,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
1,-1.6077279644813693,-0.020343505499911804,-0.3352985420966026,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True
1,1.1216172218254585,0.5339079784879331,2.6421350514339292,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False
0,0.40336848858681956,-1.719667127540995,-0.3352985420966026,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True
1,0.11606899529136401,-0.9968546252269499,-0.3352985420966026,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False
1,1.5525664617686417,-0.023771865194682107,0.5991874987329364,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,0.4991349863519714,-0.33118145115907455,-0.3352985420966026,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.21911374688666746,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True
1,-0.4585299912995471,-0.020343505499911804,-0.3352985420966026,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False
1,-0.36276349353439524,-0.020343505499911804,-0.3352985420966026,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,1.0737339729428825,-0.7951527965179713,-0.3352985420966026,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False
0,1.2173837195906103,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0,-0.2669969957692434,2.760056206958699,-0.3352985420966026,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
1,-1.4640782178336416,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
0,-0.9852457290078822,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False
1,1.361033466238338,-0.020343505499911804,-0.3352985420966026,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
1,-1.0331289778904582,-1.7710925229625474,-0.3352985420966026,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False
0,0.11606899529136401,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True
1,0.786434479647427,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False
0,0.4512517374693955,-0.020343505499911804,-0.3352985420966026,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
0,-0.02758075135636376,-1.4014010692098304,1.3455900960437146,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True
1,1.6483329595337937,-0.020343505499911804,1.460468076060209,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,1.6962162084163694,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,-0.506413240182123,-0.020343505499911804,-0.3352985420966026,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False
0,-1.6077279644813693,-0.020343505499911804,-0.3352985420966026,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
0,-0.41064674241697113,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False
0,0.5949014841171233,2.345224683891508,-0.3352985420966026,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True
0,0.5470182352345473,-0.020343505499911804,-0.3352985420966026,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False
0,-1.3683117200684896,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
0,0.6906679818822751,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False
1,-0.36276349353439524,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0.2597187419390918,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False
1,-0.6021797379472749,-0.020343505499911804,-0.3352985420966026,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
